고객번호,역명,사용일,승차총승객수,하차총승객수
006240196,동대문역사문화공원(4역),2021-12-07,14027,12885
006240196,동대문역사문화공원(4역),2021-12-08,14568,13303
006240196,동대문역사문화공원(4역),2021-12-09,14241,13380
006240196,동대문역사문화공원(4역),2021-12-10,15143,14039
006240196,동대문역사문화공원(4역),2021-12-11,11383,9928
006240196,동대문역사문화공원(4역),2021-12-12,8815,8218
006240196,동대문역사문화공원(4역),2021-12-13,13494,12454
006240196,동대문역사문화공원(4역),2021-12-14,13499,12626
006240196,동대문역사문화공원(4역),2021-12-15,14582,13499
006240196,동대문역사문화공원(4역),2021-12-16,14456,13267
006240196,동대문역사문화공원(4역),2021-12-17,14626,13684
006240196,동대문역사문화공원(4역),2021-12-18,11150,9350
006240196,동대문역사문화공원(4역),2021-12-19,8493,7916
006240196,동대문역사문화공원(4역),2021-12-20,13932,12653
006240196,동대문역사문화공원(4역),2021-12-21,14220,12930
006240196,동대문역사문화공원(4역),2021-12-22,15156,13940
006240196,동대문역사문화공원(4역),2021-12-23,15168,14096
006240196,동대문역사문화공원(4역),2021-12-24,16267,15017
006240196,동대문역사문화공원(4역),2021-12-25,11400,9647
006240196,동대문역사문화공원(4역),2021-12-26,7702,7052
006240196,동대문역사문화공원(4역),2021-12-27,13807,12582
006240196,동대문역사문화공원(4역),2021-12-28,14237,13038
006240196,동대문역사문화공원(4역),2021-12-29,14980,13565
006240196,동대문역사문화공원(4역),2021-12-30,15057,13595
006240196,동대문역사문화공원(4역),2021-12-31,14481,12864
006240196,동대문역사문화공원(4역),2022-01-01,6641,5631
006240196,동대문역사문화공원(4역),2022-01-02,7350,6273
006240196,동대문역사문화공원(4역),2022-01-03,12919,11870
006240196,동대문역사문화공원(4역),2022-01-04,13742,12629
006240196,동대문역사문화공원(4역),2022-01-05,14053,12861
006240196,동대문역사문화공원(4역),2022-01-06,14336,13078
006240196,동대문역사문화공원(4역),2022-01-07,14537,13498
006240196,동대문역사문화공원(4역),2022-01-08,10972,9447
006240196,동대문역사문화공원(4역),2022-01-09,8273,7563
006240196,동대문역사문화공원(4역),2022-01-10,13951,12696
006240196,동대문역사문화공원(4역),2022-01-11,14250,12926
006240196,동대문역사문화공원(4역),2022-01-12,14445,13133
006240196,동대문역사문화공원(4역),2022-01-13,14482,13212
006240196,동대문역사문화공원(4역),2022-01-14,14586,13656
006240196,동대문역사문화공원(4역),2022-01-15,11471,9957
006240196,동대문역사문화공원(4역),2022-01-16,8587,8013
006240196,동대문역사문화공원(4역),2022-01-17,14043,12770
006240196,동대문역사문화공원(4역),2022-01-18,14127,12935
006240196,동대문역사문화공원(4역),2022-01-19,14751,13501
006240196,동대문역사문화공원(4역),2022-01-20,14544,13593
006240196,동대문역사문화공원(4역),2022-01-21,14538,13702
006240196,동대문역사문화공원(4역),2022-01-22,10753,9447
006240196,동대문역사문화공원(4역),2022-01-23,8303,7531
