사용일,호선,노선명,역명,역명_원본,승차총승객수,하차총승객수,총승객수
2016-04-26,5,5호선,강동역,강동,22634,18946,41580
2016-04-27,5,5호선,강동역,강동,22646,18865,41511
2016-04-28,5,5호선,강동역,강동,22771,18996,41767
2016-04-29,5,5호선,강동역,강동,23482,19071,42553
2016-04-30,5,5호선,강동역,강동,18370,15658,34028
2016-05-01,5,5호선,강동역,강동,12626,11183,23809
2016-05-02,5,5호선,강동역,강동,22585,19208,41793
2016-05-03,5,5호선,강동역,강동,21878,18536,40414
2016-05-04,5,5호선,강동역,강동,24339,19950,44289
2016-05-05,5,5호선,강동역,강동,14342,11642,25984
2016-05-06,5,5호선,강동역,강동,14929,12281,27210
2016-05-07,5,5호선,강동역,강동,15965,13618,29583
2016-05-08,5,5호선,강동역,강동,11555,10344,21899
2016-05-09,5,5호선,강동역,강동,22752,19234,41986
2016-05-10,5,5호선,강동역,강동,22491,18841,41332
2016-05-11,5,5호선,강동역,강동,22813,19344,42157
2016-05-12,5,5호선,강동역,강동,23470,19516,42986
2016-05-13,5,5호선,강동역,강동,23609,19583,43192
2016-05-14,5,5호선,강동역,강동,16268,13462,29730
2016-05-15,5,5호선,강동역,강동,12199,10873,23072
2016-05-16,5,5호선,강동역,강동,22529,18922,41451
2016-05-17,5,5호선,강동역,강동,23215,19359,42574
2016-05-18,5,5호선,강동역,강동,22624,18922,41546
2016-05-19,5,5호선,강동역,강동,22769,18989,41758
2016-05-20,5,5호선,강동역,강동,22836,18867,41703
2016-05-21,5,5호선,강동역,강동,19063,16334,35397
2016-05-22,5,5호선,강동역,강동,12481,10934,23415
2016-05-23,5,5호선,강동역,강동,22492,18844,41336
2016-05-24,5,5호선,강동역,강동,22079,18327,40406
2016-05-25,5,5호선,강동역,강동,22865,19074,41939
2016-05-26,5,5호선,강동역,강동,22448,18993,41441
2016-05-27,5,5호선,강동역,강동,23650,19125,42775
2016-05-28,5,5호선,강동역,강동,19110,16170,35280
2016-05-29,5,5호선,강동역,강동,12048,10641,22689
2016-05-30,5,5호선,강동역,강동,22536,18810,41346
2016-05-31,5,5호선,강동역,강동,22489,18650,41139
2016-06-01,5,5호선,강동역,강동,22558,18668,41226
2016-06-02,5,5호선,강동역,강동,22440,18659,41099
2016-06-03,5,5호선,강동역,강동,22761,18793,41554
2016-06-04,5,5호선,강동역,강동,16938,14029,30967
2016-06-05,5,5호선,강동역,강동,11508,9826,21334
2016-06-06,5,5호선,강동역,강동,11428,10025,21453
2016-06-07,5,5호선,강동역,강동,22266,18762,41028
2016-06-08,5,5호선,강동역,강동,22273,18616,40889
2016-06-09,5,5호선,강동역,강동,22285,18520,40805
2016-06-10,5,5호선,강동역,강동,22686,18825,41511
2016-06-11,5,5호선,강동역,강동,17568,15202,32770
2016-06-12,5,5호선,강동역,강동,11624,10369,21993
2016-06-13,5,5호선,강동역,강동,21883,18555,40438
2016-06-14,5,5호선,강동역,강동,22464,18752,41216
2016-06-15,5,5호선,강동역,강동,21635,18043,39678
2016-06-16,5,5호선,강동역,강동,22289,18696,40985
2016-06-17,5,5호선,강동역,강동,22590,18641,41231
2016-06-18,5,5호선,강동역,강동,18244,15545,33789
2016-06-19,5,5호선,강동역,강동,12109,10806,22915
2016-06-20,5,5호선,강동역,강동,21913,18580,40493
2016-06-21,5,5호선,강동역,강동,21853,18343,40196
2016-06-22,5,5호선,강동역,강동,21321,17860,39181
2016-06-23,5,5호선,강동역,강동,21374,18146,39520
2016-06-24,5,5호선,강동역,강동,21879,18039,39918
2016-06-25,5,5호선,강동역,강동,17553,14670,32223
2016-06-26,5,5호선,강동역,강동,11868,10605,22473
2016-06-27,5,5호선,강동역,강동,21115,18081,39196
2016-06-28,5,5호선,강동역,강동,21850,18580,40430
2016-06-29,5,5호선,강동역,강동,21369,18026,39395
2016-06-30,5,5호선,강동역,강동,21282,18017,39299
2016-07-01,5,5호선,강동역,강동,20989,17920,38909
2016-07-02,5,5호선,강동역,강동,15662,13468,29130
2016-07-03,5,5호선,강동역,강동,11311,10103,21414
2016-07-04,5,5호선,강동역,강동,20656,17845,38501
2016-07-05,5,5호선,강동역,강동,19879,16668,36547
2016-07-06,5,5호선,강동역,강동,21145,17960,39105
2016-07-07,5,5호선,강동역,강동,21317,18116,39433
2016-07-08,5,5호선,강동역,강동,22187,18239,40426
2016-07-09,5,5호선,강동역,강동,17267,14838,32105
2016-07-10,5,5호선,강동역,강동,11258,10080,21338
2016-07-11,5,5호선,강동역,강동,21210,18116,39326
2016-07-12,5,5호선,강동역,강동,21270,17920,39190
2016-07-13,5,5호선,강동역,강동,21332,18078,39410
2016-07-14,5,5호선,강동역,강동,21424,18106,39530
2016-07-15,5,5호선,강동역,강동,22291,18477,40768
2016-07-16,5,5호선,강동역,강동,14858,12671,27529
2016-07-17,5,5호선,강동역,강동,10843,9821,20664
2016-07-18,5,5호선,강동역,강동,21057,17955,39012
2016-07-19,5,5호선,강동역,강동,21329,18145,39474
2016-07-20,5,5호선,강동역,강동,21780,18313,40093
2016-07-21,5,5호선,강동역,강동,21556,18306,39862
2016-07-22,5,5호선,강동역,강동,21500,18093,39593
2016-07-23,5,5호선,강동역,강동,15326,12895,28221
2016-07-24,5,5호선,강동역,강동,10806,9770,20576
2016-07-25,5,5호선,강동역,강동,20359,17369,37728
2016-07-26,5,5호선,강동역,강동,20763,17579,38342
2016-07-27,5,5호선,강동역,강동,20283,17098,37381
2016-07-28,5,5호선,강동역,강동,20486,17142,37628
2016-07-29,5,5호선,강동역,강동,20629,16945,37574
2016-07-30,5,5호선,강동역,강동,14514,12133,26647
2016-07-31,5,5호선,강동역,강동,10034,9156,19190
2016-08-01,5,5호선,강동역,강동,18742,15813,34555
2016-08-02,5,5호선,강동역,강동,18929,15968,34897
2016-08-03,5,5호선,강동역,강동,19368,16372,35740
2016-08-04,5,5호선,강동역,강동,19413,16309,35722
2016-08-05,5,5호선,강동역,강동,19888,16191,36079
2016-08-06,5,5호선,강동역,강동,13807,11664,25471
2016-08-07,5,5호선,강동역,강동,10307,9307,19614
2016-08-08,5,5호선,강동역,강동,19494,16593,36087
2016-08-09,5,5호선,강동역,강동,20065,16981,37046
2016-08-10,5,5호선,강동역,강동,20023,16849,36872
2016-08-11,5,5호선,강동역,강동,19972,16838,36810
2016-08-12,5,5호선,강동역,강동,20219,16874,37093
2016-08-13,5,5호선,강동역,강동,14278,11655,25933
2016-08-14,5,5호선,강동역,강동,10169,8799,18968
2016-08-15,5,5호선,강동역,강동,10931,9526,20457
2016-08-16,5,5호선,강동역,강동,20106,17341,37447
2016-08-17,5,5호선,강동역,강동,20684,17664,38348
2016-08-18,5,5호선,강동역,강동,20932,17679,38611
2016-08-19,5,5호선,강동역,강동,21247,17977,39224
2016-08-20,5,5호선,강동역,강동,16269,13700,29969
2016-08-21,5,5호선,강동역,강동,11144,9723,20867
2016-08-22,5,5호선,강동역,강동,20505,17811,38316
2016-08-23,5,5호선,강동역,강동,20837,17700,38537
2016-08-24,5,5호선,강동역,강동,21152,17911,39063
2016-08-25,5,5호선,강동역,강동,21527,18192,39719
2016-08-26,5,5호선,강동역,강동,22021,18617,40638
2016-08-27,5,5호선,강동역,강동,17936,15015,32951
2016-08-28,5,5호선,강동역,강동,11944,10867,22811
2016-08-29,5,5호선,강동역,강동,21712,18278,39990
2016-08-30,5,5호선,강동역,강동,21874,18523,40397
2016-08-31,5,5호선,강동역,강동,21191,17780,38971
2016-09-01,5,5호선,강동역,강동,22205,18716,40921
2016-09-02,5,5호선,강동역,강동,22524,18758,41282
2016-09-03,5,5호선,강동역,강동,18612,15941,34553
2016-09-04,5,5호선,강동역,강동,11854,10505,22359
2016-09-05,5,5호선,강동역,강동,22306,18875,41181
2016-09-06,5,5호선,강동역,강동,22342,18826,41168
2016-09-07,5,5호선,강동역,강동,22086,18647,40733
2016-09-08,5,5호선,강동역,강동,22328,18811,41139
2016-09-09,5,5호선,강동역,강동,22620,19061,41681
2016-09-10,5,5호선,강동역,강동,16689,14534,31223
2016-09-11,5,5호선,강동역,강동,11134,10004,21138
2016-09-12,5,5호선,강동역,강동,21605,18122,39727
2016-09-13,5,5호선,강동역,강동,21085,16919,38004
2016-09-14,5,5호선,강동역,강동,7999,6831,14830
2016-09-15,5,5호선,강동역,강동,7689,6890,14579
2016-09-16,5,5호선,강동역,강동,9057,8042,17099
2016-09-17,5,5호선,강동역,강동,11232,10033,21265
2016-09-18,5,5호선,강동역,강동,10168,9513,19681
2016-09-19,5,5호선,강동역,강동,21986,18663,40649
2016-09-20,5,5호선,강동역,강동,22703,18961,41664
2016-09-21,5,5호선,강동역,강동,22486,18890,41376
2016-09-22,5,5호선,강동역,강동,22439,19182,41621
2016-09-23,5,5호선,강동역,강동,23142,19395,42537
2016-09-24,5,5호선,강동역,강동,19509,16916,36425
2016-09-25,5,5호선,강동역,강동,13061,11727,24788
2016-09-26,5,5호선,강동역,강동,22021,18926,40947
2016-09-27,5,5호선,강동역,강동,21405,18602,40007
2016-09-28,5,5호선,강동역,강동,21743,18550,40293
2016-09-29,5,5호선,강동역,강동,22010,19003,41013
2016-09-30,5,5호선,강동역,강동,22576,18737,41313
2016-10-01,5,5호선,강동역,강동,17420,15073,32493
2016-10-02,5,5호선,강동역,강동,11065,9681,20746
2016-10-03,5,5호선,강동역,강동,12103,10813,22916
2016-10-04,5,5호선,강동역,강동,22181,19148,41329
2016-10-05,5,5호선,강동역,강동,21997,18763,40760
2016-10-06,5,5호선,강동역,강동,22256,18673,40929
2016-10-07,5,5호선,강동역,강동,22450,19016,41466
2016-10-08,5,5호선,강동역,강동,19491,16866,36357
2016-10-09,5,5호선,강동역,강동,13070,12003,25073
2016-10-10,5,5호선,강동역,강동,21860,18525,40385
2016-10-11,5,5호선,강동역,강동,22207,18806,41013
2016-10-12,5,5호선,강동역,강동,22069,18519,40588
2016-10-13,5,5호선,강동역,강동,21950,18775,40725
2016-10-14,5,5호선,강동역,강동,22782,19046,41828
2016-10-15,5,5호선,강동역,강동,18865,16543,35408
2016-10-16,5,5호선,강동역,강동,12502,11352,23854
2016-10-17,5,5호선,강동역,강동,21762,18656,40418
2016-10-18,5,5호선,강동역,강동,22074,18756,40830
2016-10-19,5,5호선,강동역,강동,21844,18637,40481
2016-10-20,5,5호선,강동역,강동,21971,18441,40412
2016-10-21,5,5호선,강동역,강동,22151,18516,40667
2016-10-22,5,5호선,강동역,강동,18207,15753,33960
2016-10-23,5,5호선,강동역,강동,12114,10924,23038
2016-10-24,5,5호선,강동역,강동,21797,18331,40128
2016-10-25,5,5호선,강동역,강동,21487,18165,39652
2016-10-26,5,5호선,강동역,강동,22209,18644,40853
2016-10-27,5,5호선,강동역,강동,22188,18578,40766
2016-10-28,5,5호선,강동역,강동,22860,18863,41723
2016-10-29,5,5호선,강동역,강동,19402,17149,36551
2016-10-30,5,5호선,강동역,강동,13118,11995,25113
2016-10-31,5,5호선,강동역,강동,21521,18314,39835
2016-11-01,5,5호선,강동역,강동,21527,18255,39782
2016-11-02,5,5호선,강동역,강동,21552,18285,39837
2016-11-03,5,5호선,강동역,강동,21908,18375,40283
2016-11-04,5,5호선,강동역,강동,21765,18087,39852
2016-11-05,5,5호선,강동역,강동,18485,16393,34878
2016-11-06,5,5호선,강동역,강동,12646,11200,23846
2016-11-07,5,5호선,강동역,강동,21352,18358,39710
2016-11-08,5,5호선,강동역,강동,21712,18448,40160
2016-11-09,5,5호선,강동역,강동,21465,18203,39668
2016-11-10,5,5호선,강동역,강동,21657,18304,39961
2016-11-11,5,5호선,강동역,강동,22221,18532,40753
2016-11-12,5,5호선,강동역,강동,20235,17539,37774
2016-11-13,5,5호선,강동역,강동,11807,10898,22705
2016-11-14,5,5호선,강동역,강동,21405,18091,39496
2016-11-15,5,5호선,강동역,강동,21728,18589,40317
2016-11-16,5,5호선,강동역,강동,21748,18424,40172
2016-11-17,5,5호선,강동역,강동,21669,18210,39879
2016-11-18,5,5호선,강동역,강동,22108,18703,40811
2016-11-19,5,5호선,강동역,강동,19170,16923,36093
2016-11-20,5,5호선,강동역,강동,12605,11445,24050
2016-11-21,5,5호선,강동역,강동,21293,18079,39372
2016-11-22,5,5호선,강동역,강동,21826,18576,40402
2016-11-23,5,5호선,강동역,강동,21804,18439,40243
2016-11-24,5,5호선,강동역,강동,21413,18271,39684
2016-11-25,5,5호선,강동역,강동,22145,18665,40810
2016-11-26,5,5호선,강동역,강동,20488,18063,38551
2016-11-27,5,5호선,강동역,강동,11897,10885,22782
2016-11-28,5,5호선,강동역,강동,21593,18282,39875
2016-11-29,5,5호선,강동역,강동,21932,18723,40655
2016-11-30,5,5호선,강동역,강동,21631,18492,40123
2016-12-01,5,5호선,강동역,강동,21902,18673,40575
2016-12-02,5,5호선,강동역,강동,22416,18579,40995
2016-12-03,5,5호선,강동역,강동,20464,17982,38446
2016-12-04,5,5호선,강동역,강동,12050,10947,22997
2016-12-05,5,5호선,강동역,강동,21627,18190,39817
2016-12-06,5,5호선,강동역,강동,21694,18249,39943
2016-12-07,5,5호선,강동역,강동,21837,18461,40298
2016-12-08,5,5호선,강동역,강동,22228,18836,41064
2016-12-09,5,5호선,강동역,강동,22454,18925,41379
2016-12-10,5,5호선,강동역,강동,19340,16754,36094
2016-12-11,5,5호선,강동역,강동,11733,10873,22606
2016-12-12,5,5호선,강동역,강동,21973,18405,40378
2016-12-13,5,5호선,강동역,강동,21970,18526,40496
2016-12-14,5,5호선,강동역,강동,21754,18305,40059
2016-12-15,5,5호선,강동역,강동,21994,18654,40648
2016-12-16,5,5호선,강동역,강동,22109,18471,40580
2016-12-17,5,5호선,강동역,강동,19549,16859,36408
2016-12-18,5,5호선,강동역,강동,12514,11153,23667
2016-12-19,5,5호선,강동역,강동,20801,17993,38794
2016-12-20,5,5호선,강동역,강동,21907,18597,40504
2016-12-21,5,5호선,강동역,강동,22394,19228,41622
2016-12-22,5,5호선,강동역,강동,21129,18106,39235
2016-12-23,5,5호선,강동역,강동,22357,18315,40672
2016-12-24,5,5호선,강동역,강동,16246,13992,30238
2016-12-25,5,5호선,강동역,강동,10996,9807,20803
2016-12-26,5,5호선,강동역,강동,20410,17645,38055
2016-12-27,5,5호선,강동역,강동,21258,18052,39310
2016-12-28,5,5호선,강동역,강동,20964,17760,38724
2016-12-29,5,5호선,강동역,강동,21142,18016,39158
2016-12-30,5,5호선,강동역,강동,20277,17175,37452
2016-12-31,5,5호선,강동역,강동,13948,12267,26215
2017-01-01,5,5호선,강동역,강동,8752,8250,17002
2017-01-02,5,5호선,강동역,강동,19440,16635,36075
2017-01-03,5,5호선,강동역,강동,20860,17758,38618
2017-01-04,5,5호선,강동역,강동,20643,17653,38296
2017-01-05,5,5호선,강동역,강동,21128,17769,38897
2017-01-06,5,5호선,강동역,강동,21563,18100,39663
2017-01-07,5,5호선,강동역,강동,17798,15864,33662
2017-01-08,5,5호선,강동역,강동,11475,10610,22085
2017-01-09,5,5호선,강동역,강동,20843,17837,38680
2017-01-10,5,5호선,강동역,강동,21076,17851,38927
2017-01-11,5,5호선,강동역,강동,20664,17396,38060
2017-01-12,5,5호선,강동역,강동,21030,17856,38886
2017-01-13,5,5호선,강동역,강동,21203,17504,38707
2017-01-14,5,5호선,강동역,강동,16135,14059,30194
2017-01-15,5,5호선,강동역,강동,10509,9715,20224
2017-01-16,5,5호선,강동역,강동,20470,17496,37966
2017-01-17,5,5호선,강동역,강동,21105,17958,39063
2017-01-18,5,5호선,강동역,강동,21073,17977,39050
2017-01-19,5,5호선,강동역,강동,21401,18303,39704
2017-01-20,5,5호선,강동역,강동,23618,19619,43237
2017-01-21,5,5호선,강동역,강동,16073,14004,30077
2017-01-22,5,5호선,강동역,강동,10903,9943,20846
2017-01-23,5,5호선,강동역,강동,20354,17417,37771
2017-01-24,5,5호선,강동역,강동,20872,17913,38785
2017-01-25,5,5호선,강동역,강동,20694,17563,38257
2017-01-26,5,5호선,강동역,강동,19283,15970,35253
2017-01-27,5,5호선,강동역,강동,7761,6662,14423
2017-01-28,5,5호선,강동역,강동,7102,6696,13798
2017-01-29,5,5호선,강동역,강동,8392,8135,16527
2017-01-30,5,5호선,강동역,강동,9897,8977,18874
2017-01-31,5,5호선,강동역,강동,19253,16621,35874
2017-02-01,5,5호선,강동역,강동,20528,17697,38225
2017-02-02,5,5호선,강동역,강동,20968,17820,38788
2017-02-03,5,5호선,강동역,강동,21692,18162,39854
2017-02-04,5,5호선,강동역,강동,16538,14645,31183
2017-02-05,5,5호선,강동역,강동,10446,9475,19921
2017-02-06,5,5호선,강동역,강동,21121,18109,39230
2017-02-07,5,5호선,강동역,강동,21419,18607,40026
2017-02-08,5,5호선,강동역,강동,21413,18361,39774
2017-02-09,5,5호선,강동역,강동,20762,17650,38412
2017-02-10,5,5호선,강동역,강동,20903,17677,38580
2017-02-11,5,5호선,강동역,강동,17123,15174,32297
2017-02-12,5,5호선,강동역,강동,11261,10252,21513
2017-02-13,5,5호선,강동역,강동,20760,17677,38437
2017-02-14,5,5호선,강동역,강동,21588,18571,40159
2017-02-15,5,5호선,강동역,강동,21264,18134,39398
2017-02-16,5,5호선,강동역,강동,21381,18214,39595
2017-02-17,5,5호선,강동역,강동,21996,18497,40493
2017-02-18,5,5호선,강동역,강동,17670,15323,32993
2017-02-19,5,5호선,강동역,강동,11449,10504,21953
2017-02-20,5,5호선,강동역,강동,20808,18067,38875
2017-02-21,5,5호선,강동역,강동,21222,18148,39370
2017-02-22,5,5호선,강동역,강동,21032,17908,38940
2017-02-23,5,5호선,강동역,강동,21314,18312,39626
2017-02-24,5,5호선,강동역,강동,21716,18203,39919
2017-02-25,5,5호선,강동역,강동,19177,16989,36166
2017-02-26,5,5호선,강동역,강동,11583,10757,22340
2017-02-27,5,5호선,강동역,강동,21157,18012,39169
2017-02-28,5,5호선,강동역,강동,22033,18632,40665
2017-03-01,5,5호선,강동역,강동,12896,11908,24804
2017-03-02,5,5호선,강동역,강동,21958,18682,40640
2017-03-03,5,5호선,강동역,강동,22423,19066,41489
2017-03-04,5,5호선,강동역,강동,17154,14976,32130
2017-03-05,5,5호선,강동역,강동,11686,10578,22264
2017-03-06,5,5호선,강동역,강동,22079,18979,41058
2017-03-07,5,5호선,강동역,강동,22004,18740,40744
2017-03-08,5,5호선,강동역,강동,21783,18568,40351
2017-03-09,5,5호선,강동역,강동,22065,18810,40875
2017-03-10,5,5호선,강동역,강동,22636,19102,41738
2017-03-11,5,5호선,강동역,강동,17667,15368,33035
2017-03-12,5,5호선,강동역,강동,11502,10530,22032
2017-03-13,5,5호선,강동역,강동,22071,18614,40685
2017-03-14,5,5호선,강동역,강동,22353,19072,41425
